jobs	0.75	0.73333	0.86667
jock	0.51853	0.63637	0.86667
jog	0.57143	0.66667	0.86667
jogged	0.5	0.66667	0.66667
join	0.74073	0.57577	0.46667
joined	0.7	0.6111	0.53333
joining	0.625	0.83333	0.4
joint	0.5	0.53333	0.93333
joints	0.5238	0.54547	0.93333
joke	0.90477	0.81817	0.6
joker	0.7143	0.78787	0.93333
jokingly	0.75	0.66667	0.33333
jolting	0.42857	0.75757	0.73333
jostling	0.33333	0.58333	0.4
journal	0.53333	0.44443	0.93333
journalism	0.5	0.5	0.8
journalist	0.61903	0.60607	0.93333
journey	0.66667	0.74073	0.86667
jovially	0.66667	0.51853	0.33333
joy	0.96297	0.76923	0.46667
joyful	0.8	0.88097	0.6
joyously	0.73333	0.7037	0.4
judge	0.58333	0.5	1
judged	0.53333	0.44443	0.53333
judgement	0.53333	0.59523	0.46667
judgements	0.55557	0.4762	0.33333
judges	0.6111	0.56667	1
judging	0.58333	0.54167	0.4
judicial	0.66667	0.44443	0.4
judicious	0.54167	0.55557	0.33333
juice	0.80953	0.54547	1
jukebox	0.6111	0.66667	1
july	0.83333	0.63333	0.46667
jump	0.44443	0.83333	0.93333
jumped	0.5926	0.8205	0.66667
jumper	0.5238	0.72727	0.66667
june	0.83333	0.5	0.53333
jungle	0.66667	0.66667	1
junior	0.6111	0.53333	0.6
juniors	0.5238	0.48483	0.6
jurisdiction	0.6111	0.46667	0.53333
jury	0.4762	0.60607	1
just	0.66667	0.48483	0.33333
justice	0.875	0.69443	0.46667
justification	0.53333	0.51853	0.33333
justified	0.66667	0.54167	0.33333
justify	0.46667	0.5926	0.33333
juvenile	0.5	0.5	0.73333
keen	0.83333	0.59523	0.33333
keep	0.58333	0.41667	0.4
keeping	0.66667	0.55557	0.33333
keeps	0.57143	0.54547	0.33333
kennels	0.38097	0.54547	0.93333
kept	0.57143	0.45453	0.33333
key	0.58333	0.44443	1
keyboard	0.57143	0.48483	1
keys	0.58333	0.41667	1
kick	0.46667	0.66667	1
kicked	0.46667	0.7037	0.8
kicking	0.53333	0.62963	1
kid	0.8485	0.66667	1
kid*s	0.80953	0.54547	0.73333
kidnapped	0.3889	0.66667	0.8
kids	0.875	0.69443	1
kill	0.33333	0.66667	1
killed	0.5	0.54167	0.93333
killer	0.44443	0.5238	0.93333
killers	0.41667	0.66667	0.93333
killing	0.42857	0.66667	1
kilometre	0.5	0.46667	0.6
kind	0.7619	0.54547	0.4
kinder	0.72223	0.56667	0.33333
kinds	0.58333	0.375	0.33333
king	0.75	0.6111	1
king*s	0.6	0.51853	0.8
kingdom	0.72223	0.56667	0.8
kiosks	0.63637	0.5111	0.66667
kiss	0.93333	0.77777	1
kissed	0.91667	0.66667	0.73333
kitchen	0.58333	0.6111	1
kleenex	0.58333	0.47223	1
knapsack	0.5238	0.45453	1
knee	0.5	0.5	1
knees	0.5238	0.51517	1
knew	0.4762	0.45453	0.33333
knife	0.5238	0.51517	1
knight	0.55557	0.57143	1
knit	0.6111	0.56667	0.93333
knitting	0.53333	0.5926	0.93333
knock	0.5	0.625	0.93333
knocked	0.41667	0.58333	0.73333
know	0.66667	0.48483	0.33333
knowing	0.6111	0.46667	0.33333
knowledge	0.66667	0.56667	0.46667
known	0.53333	0.44443	0.46667
knows	0.33333	0.42857	0.46667
korean	0.625	0.5	0.8
label	0.6	0.48147	0.8
labor	0.46667	0.55557	0.93333
laboratory	0.5	0.52777	1
labourer	0.55557	0.66667	0.8
lack	0.33333	0.48483	0.33333
lacked	0.33333	0.4074	0.33333
lacking	0.33333	0.41667	0.33333
ladder	0.57143	0.45453	1
ladies	0.70833	0.66667	0.86667
lady	0.75	0.58333	0.86667
lagoon	0.55557	0.53333	0.8
laid	0.66667	0.60607	0.93333
lair	0.57143	0.45453	0.8
lake	0.61903	0.63637	1
lameness	0.41667	0.45833	0.33333
lamp	0.57143	0.42423	1
land	0.58333	0.41667	1
landed	0.54167	0.52777	0.66667
landing	0.5	0.6	0.73333
landlord	0.44443	0.5	0.86667
lands	0.6	0.48147	0.8
landscape	0.6	0.51853	0.8
lane	0.55557	0.51283	0.93333
language	0.63333	0.61903	0.4
languages	0.66667	0.5926	0.33333
lantern	0.41667	0.41667	1
lap	0.46667	0.4074	0.8
large	0.7	0.59523	0.66667
largely	0.55557	0.42857	0.4
larger	0.66667	0.53333	0.53333
largest	0.66667	0.54167	0.53333
last	0.4	0.4074	0.73333
lasted	0.66667	0.52777	0.33333
lasting	0.7143	0.54547	0.33333
lasts	0.6111	0.53333	0.4
late	0.44443	0.46667	0.73333
lately	0.55557	0.46667	0.33333
later	0.55557	0.48717	0.33333
latest	0.57143	0.54547	0.4
latin	0.72223	0.43333	0.6
latter	0.61903	0.45453	0.46667
latter*s	0.55557	0.46667	0.4
laugh	0.95237	0.81817	0.73333
laughed	0.94443	0.73333	0.66667
laughing	0.95237	0.9091	0.93333
laughter	0.95237	0.8788	0.73333
launch	0.58333	0.77777	0.86667
launched	0.53333	0.7037	0.8
law	0.5	0.45833	0.46667
lawn	0.6	0.4074	1
laws	0.5	0.41667	0.46667
lawyer	0.56667	0.59523	1
lawyers	0.58333	0.58333	1
lay	0.66667	0.51853	0.86667
layer	0.61903	0.54547	0.66667
layers	0.61903	0.51517	0.66667
laying	0.61903	0.63637	0.8
laziness	0.375	0.3889	0.53333
lead	0.7143	0.63637	0.73333
leader	0.58333	0.625	0.8
leaders	0.5	0.625	0.66667
leadership	0.66667	0.74073	0.33333
leading	0.73333	0.66667	0.8
leads	0.63637	0.64443	0.53333
leaf	0.7143	0.51517	1
leafy	0.83333	0.56667	0.66667
league	0.625	0.58333	0.86667
leakage	0.33333	0.54167	0.8
lean	0.5	0.45833	0.73333
leaned	0.44443	0.4762	0.53333
leaning	0.5	0.6111	0.73333
leans	0.4762	0.48483	0.6
leap	0.66667	0.76667	0.93333
leaped	0.61903	0.69697	0.93333
learn	0.66667	0.8	0.6
learned	0.66667	0.66667	0.46667
learners	0.70833	0.55557	0.53333
learning	0.73333	0.5926	0.73333
learns	0.83333	0.7	0.53333
learnt	0.69697	0.64443	0.33333
lease	0.46667	0.4074	0.66667
leash	0.41667	0.45833	1
least	0.45833	0.44443	0.33333
leastways	0.54167	0.47223	0.33333
leather	0.5238	0.54547	0.93333
leave	0.66667	0.63333	0.86667
leaves	0.66667	0.57577	0.73333
leaving	0.5238	0.69697	0.6
lecture	0.4762	0.48483	0.8
lectures	0.33333	0.42857	0.66667
led	0.6111	0.53333	0.46667
lee	0.6	0.48147	0.33333
leery	0.5	0.45833	0.4
left	0.58333	0.5	0.73333
leg	0.57143	0.48483	1
legal	0.5	0.46667	0.53333
legate	0.5	0.5	0.33333
legend	0.66667	0.51853	0.73333
legends	0.44443	0.5238	0.66667
legions	0.54167	0.5	0.6
legislation	0.46667	0.48147	0.33333
legislative	0.4	0.44443	0.33333
legislators	0.45833	0.55557	0.53333
legislature	0.5	0.5	0.4
legitimate	0.57143	0.48483	0.33333
legs	0.46667	0.55557	1
leisure	0.66667	0.5	0.46667
lemon	0.61903	0.54547	1
lend	0.58333	0.52777	0.53333
length	0.5	0.55557	0.46667
lengths	0.5	0.46667	0.4
lengthy	0.57143	0.48483	0.6
lens	0.57143	0.51517	1
less	0.33333	0.45453	0.46667
lesser	0.33333	0.45833	0.46667
lesson	0.42857	0.51517	0.8
lessons	0.41667	0.54167	0.8
lest	0.41667	0.52777	0.33333
let	0.55557	0.56667	0.33333
let*s	0.6111	0.56667	0.33333
letter	0.6	0.48147	1
letters	0.6	0.48147	1
letting	0.62963	0.46153	0.33333
leukaemia	0.46667	0.54763	0.66667
level	0.53333	0.55557	0.73333
levelled	0.5	0.5	0.53333
levels	0.46667	0.48147	0.8
lever	0.63333	0.59523	0.86667
liberal	0.44443	0.57143	0.46667
liberalism	0.6111	0.63333	0.4
liberals	0.41667	0.625	0.46667
liberty	0.73333	0.74073	0.53333
libraries	0.66667	0.57577	1
library	0.61903	0.51517	0.93333
licence	0.66667	0.53333	0.93333
licences	0.55557	0.56667	0.8
license	0.66667	0.53333	0.93333
licked	0.7037	0.71793	0.93333
licking	0.61903	0.81817	0.86667
lid	0.5	0.4	1
lie	0.38097	0.57577	0.46667
lies	0.44443	0.56667	0.46667
lieutenant	0.5238	0.54547	0.93333
life	0.94443	0.7	0.66667
lifelong	0.80953	0.66667	0.33333
lifestyle	0.7143	0.69697	0.4
lifetime	0.79167	0.6389	0.46667
lift	0.46667	0.5926	0.86667
lifted	0.41667	0.45833	0.86667
light	0.6	0.48147	1
lighted	0.41667	0.5	0.6
lighten	0.76667	0.4762	0.6
lighter	0.66667	0.5	0.73333
lighting	0.6	0.55557	0.8
lightly	0.66667	0.42423	0.46667
lightness	0.61903	0.45453	0.4
lightning	0.4762	0.75757	1
lights	0.58333	0.55557	1
like	0.90477	0.66667	0.33333
liked	0.83333	0.5	0.33333
likelihood	0.58333	0.41667	0.33333
likely	0.73333	0.44443	0.33333
likes	0.73333	0.7037	0.46667
likewise	0.63637	0.4889	0.33333
liking	0.7143	0.54547	0.4
lime	0.72223	0.46667	1
limit	0.5	0.44443	0.46667
limitation	0.41667	0.45833	0.53333
limitations	0.33333	0.375	0.53333
limited	0.33333	0.4762	0.46667
limiting	0.33333	0.5	0.33333
limits	0.38097	0.53333	0.53333
limp	0.3889	0.4	0.73333
limply	0.33333	0.45453	0.33333
line	0.4762	0.42423	0.86667
linear	0.41667	0.45833	0.73333
lined	0.54167	0.47223	0.53333
lines	0.46667	0.4074	1
linguist	0.5	0.5	0.33333
linguistic	0.63333	0.54763	0.33333
linguists	0.53333	0.44443	0.33333
link	0.66667	0.54167	0.73333
linked	0.58333	0.6389	0.6
lion	0.5	0.72223	1
lip	0.70833	0.63637	0.86667
lips	0.7619	0.73333	1
lipstick	0.79167	0.60607	0.93333
liquid	0.66667	0.54547	0.86667
liquidate	0.45833	0.57577	0.4
liquor	0.73333	0.79167	0.8
list	0.5238	0.4	0.8
listed	0.5	0.44443	0.46667
listen	0.6	0.5	0.4
listened	0.6	0.58333	0.4
listener	0.79167	0.57577	0.53333
listeners	0.66667	0.6	0.6
listening	0.66667	0.56667	0.6
lists	0.44443	0.4074	0.73333
lit	0.5	0.4762	0.53333
literacy	0.8148	0.6111	0.4
literal	0.55557	0.44443	0.4
literally	0.55557	0.48147	0.33333
literary	0.62963	0.5	0.33333
literature	0.7619	0.6	0.6
litigation	0.5	0.66667	0.46667
little	0.55557	0.44443	0.66667
live	0.77777	0.8889	0.33333
lived	0.66667	0.72727	0.33333
lively	0.8889	0.83333	0.8
liver	0.51853	0.52777	0.86667
lives	0.66667	0.7	0.33333
livestock	0.625	0.51517	1
living	0.75	0.8485	0.4
lo	0.625	0.45453	0.33333
load	0.53333	0.45833	0.8
loaded	0.55557	0.77777	0.73333
loading	0.53333	0.625	0.73333
loads	0.51853	0.55557	0.6
loafers	0.42857	0.43333	1
loan	0.42857	0.5	0.66667
loans	0.44443	0.51853	0.6
lobbied	0.55557	0.48147	0.6
lobby	0.63333	0.51283	0.93333
local	0.63637	0.54763	0.4
locally	0.6111	0.48147	0.4
locate	0.66667	0.54167	0.4
located	0.6111	0.51853	0.4
locating	0.69697	0.69047	0.33333
location	0.58333	0.4762	0.4
locations	0.61903	0.53333	0.4
lock	0.53333	0.45833	0.93333
locked	0.44443	0.55557	0.8
locking	0.625	0.69697	0.8
lodge	0.70833	0.66667	1
log	0.5238	0.46667	1
logic	0.5238	0.53333	0.33333
logical	0.66667	0.6	0.4
logically	0.76667	0.51283	0.4
lonely	0.33333	0.42423	0.66667
long	0.57143	0.46667	0.66667
long-range	0.75	0.54547	0.46667
long-term	0.61903	0.66667	0.33333
longer	0.625	0.57577	0.46667
longing	0.5238	0.6	0.33333
look	0.66667	0.69697	0.6
look*s	0.70833	0.57577	0.66667
looked	0.66667	0.69443	0.66667
looking	0.77777	0.5926	0.73333
looks	0.73333	0.625	0.66667
looming	0.5	0.48147	0.4
loop	0.53333	0.45833	0.86667
loose	0.54547	0.5238	0.66667
loosed	0.4	0.5	0.4
loosely	0.44443	0.44443	0.53333
looser	0.5	0.51517	0.53333
loosing	0.41667	0.66667	0.53333
lopsided	0.41667	0.51517	0.8
lord	0.74073	0.6111	0.8
lord*s	0.79167	0.60607	0.66667
lose	0.33333	0.5	0.4
loser	0.33333	0.41667	0.46667
losers	0.33333	0.4074	0.46667
loses	0.33333	0.48147	0.4
losing	0.33333	0.7111	0.4
loss	0.33333	0.60607	0.33333
losses	0.38097	0.46667	0.4
lost	0.4074	0.58333	0.6
lot	0.53333	0.5	0.93333
lots	0.53333	0.625	0.6
lottery	1	0.7143	0.8
loud	0.4074	0.77777	0.6
louder	0.5	0.72727	0.4
loudly	0.57143	0.76667	0.33333
lousy	0.375	0.48483	0.33333
love	1	0.8788	0.46667
lovebird	0.86667	0.66667	0.8
loved	1	0.80557	0.46667
lovely	1	0.62963	0.53333
lover	1	1	0.86667
lovers	1	0.85713	0.86667
loves	1	0.8148	0.4
lovey	1	0.5	0.33333
loving	1	0.75	0.4
low	0.48147	0.3611	0.46667
lower	0.5	0.57577	0.46667
lowered	0.61903	0.56667	0.66667
lowest	0.375	0.45453	0.6
loyal	0.95833	0.72727	0.53333
loyalty	0.95833	0.63637	0.46667
luck	0.93333	0.70833	0.46667
lucky	0.95237	0.83333	0.46667
luggage	0.6111	0.44443	1
lullaby	0.86667	0.5	0.86667
lumber	0.53333	0.41667	0.93333
luminous	0.70833	0.66667	0.6
lunar	0.7619	0.46667	0.73333
lunch	0.72223	0.51853	0.86667
luncheon	0.72223	0.51853	0.73333
lunches	0.66667	0.5	0.8
lung	0.62963	0.47223	0.86667
lungs	0.55557	0.44443	1
luxury	0.8889	0.48147	0.66667
lying	0.33333	0.52777	0.33333
lynch	0.38097	0.56667	0.46667
lyric	0.75	0.48483	0.6
lyrics	0.66667	0.55557	0.73333
m&m*s	0.94443	0.5926	1
machine	0.54167	0.51517	0.93333
machinery	0.5926	0.6111	0.86667
machines	0.5926	0.69443	0.93333
mad	0.33333	0.73333	0.73333
madame	0.54167	0.57577	0.93333
madder	0.375	0.69697	0.4
made	0.66667	0.63637	0.53333
magazine	0.6	0.54167	0.93333
magazines	0.8148	0.5	0.93333
maggie	0.66667	0.5	0.73333
magic	0.8889	0.8611	0.73333
magical	0.95237	0.93333	0.53333
magnetic	0.66667	0.66667	0.73333
magnification	0.66667	0.7037	0.73333
magnificent	0.8	0.625	0.33333
magnitude	0.7	0.58973	0.33333
magnum	0.66667	0.64103	0.6
maid	0.55557	0.48147	1
maids	0.6	0.54167	1
mail	0.83333	0.48147	1
mailed	0.72727	0.59523	0.73333
main	0.5	0.42857	0.33333
mainland	0.66667	0.46667	0.8
mainly	0.6	0.41667	0.33333
maintain	0.66667	0.44443	0.4
maintained	0.66667	0.57577	0.4
maintaining	0.66667	0.66667	0.4
maintains	0.7143	0.5	0.33333
maintenance	0.42857	0.63333	0.6
majestic	0.85713	0.7	0.6
majesty	0.93333	0.6923	0.93333
major	0.625	0.57577	0.53333
majority	0.66667	0.63333	0.4
make	0.625	0.63637	0.4
maker	0.61903	0.66667	0.33333
makers	0.58333	0.60607	0.33333
makes	0.57143	0.56667	0.33333
makeup	0.625	0.57577	0.86667
making	0.58333	0.72727	0.4
malcontent	0.4074	0.47223	0.33333
male	0.72223	0.51853	0.93333
males	0.73333	0.58333	0.93333
mama	0.8889	0.7037	0.86667
man	0.66667	0.625	0.93333
man*s	0.69697	0.61903	0.73333
manage	0.6	0.5	0.33333
managed	0.55557	0.66667	0.33333
management	0.58333	0.63637	0.6
manager	0.5	0.60607	0.8
managerial	0.58333	0.54547	0.66667
managers	0.55557	0.58333	0.8
manchester	0.66667	0.57577	0.4
mane	0.6	0.41667	0.8
mangled	0.4	0.54167	0.8
manhattan	0.72223	0.55557	0.8
maniacal	0.44443	0.5926	0.4
manifold	0.6111	0.5111	0.53333
mankind	0.75	0.60607	0.6
manned	0.6111	0.48147	0.33333
manner	0.62963	0.55557	0.4
manners	0.73333	0.625	0.46667
manpower	0.6	0.66667	0.6
mantle	0.75	0.4762	0.73333
manufacture	0.5926	0.66667	0.53333
manufactured	0.58333	0.63637	0.46667
manufacturer	0.61903	0.63333	0.66667
manufacturers	0.58333	0.57577	0.66667
manufacturing	0.625	0.69697	0.66667
many	0.66667	0.66667	0.46667
map	0.66667	0.51283	0.93333
maps	0.66667	0.44443	0.93333
marathon	0.5238	0.73333	0.93333
marble	0.75757	0.54763	0.93333
march	0.66667	0.66667	0.73333
marching	0.73333	0.66667	0.8
mare	0.74073	0.5	1
mares	0.66667	0.58333	0.93333
margaret	0.66667	0.54547	0.86667
margin	0.61903	0.4	0.86667
marginal	0.45833	0.39393	0.4
maria	0.75	0.45453	0.86667
marijuana	0.54167	0.57577	0.93333
marina	0.73333	0.5	0.93333
marine	0.7143	0.6	0.93333
marines	0.5	0.62963	0.93333
marital	0.86667	0.70833	0.53333
mark	0.66667	0.45833	0.73333
marked	0.75	0.63637	0.73333
market	0.7619	0.6	0.93333
marketing	0.72223	0.62963	0.66667
markets	0.72223	0.55557	0.93333
marking	0.66667	0.66667	0.73333
marks	0.62963	0.58333	0.73333
marriage	0.8889	0.8148	0.73333
marriages	0.83333	0.7037	0.73333
married	0.92593	0.72223	0.66667
marry	0.95237	0.8	0.73333
mars	0.79167	0.51517	0.8
marshal	0.55557	0.51853	0.86667
marshall	0.5	0.51853	0.86667
martial	0.58333	0.60607	0.6
martyrdom	0.51853	0.6111	0.33333
marvellous	1	0.8611	0.33333
masquerade	0.85713	0.7	1
mass	0.625	0.60607	0.6
masses	0.54167	0.57577	0.46667
massive	0.625	0.48483	0.53333
master	0.53333	0.45833	0.66667
masters	0.55557	0.58333	0.73333
mastery	0.6	0.54167	0.33333
match	0.62963	0.58333	0.86667
matched	0.57143	0.6	0.46667
matches	0.4762	0.56667	0.66667
matching	0.6111	0.62963	0.46667
mate	0.86667	0.625	0.8
material	0.63333	0.53847	0.93333
materials	0.6	0.51283	0.86667
mates	0.77777	0.51853	0.86667
mathematical	0.46667	0.58333	0.6
mathematics	0.6111	0.62963	0.8
matter	0.6	0.53847	0.6
matters	0.5	0.4762	0.46667
mature	0.7143	0.56667	0.4
maturity	0.66667	0.54167	0.4
max	0.66667	0.74073	0.86667
maximum	0.75	0.72727	0.4
maxwell	0.625	0.51517	0.8
may	0.57143	0.5	0.53333
maybe	0.66667	0.4	0.33333
mayor	0.61903	0.53333	0.93333
mays	0.6	0.46153	0.33333
me	0.70833	0.60607	0.86667
meadow	0.95237	0.46667	1
meal	0.83333	0.57577	0.86667
meals	0.7143	0.56667	0.86667
mean	0.41667	0.54547	0.46667
meaning	0.61903	0.6	0.33333
meaningful	0.875	0.63637	0.33333
meaningless	0.41667	0.42423	0.33333
meanings	0.62963	0.6111	0.33333
means	0.55557	0.48147	0.33333
meant	0.46667	0.45833	0.33333
meantime	0.6111	0.4074	0.33333
meanwhile	0.53333	0.41667	0.33333
measure	0.6	0.5641	0.8
measured	0.53333	0.54167	0.73333
measurement	0.55557	0.66667	0.93333
measurements	0.5	0.51517	0.93333
measures	0.625	0.54547	0.66667
measuring	0.625	0.63637	0.73333
meat	0.66667	0.5	1
meathead	0.33333	0.48483	0.53333
meats	0.46667	0.46667	0.93333
mechanical	0.4	0.73333	0.73333
mechanics	0.5	0.83333	0.66667
mechanism	0.44443	0.6111	0.53333
mechanisms	0.52777	0.6389	0.46667
meddle	0.41667	0.83333	0.46667
media	0.5	0.83333	0.86667
medical	0.62963	0.77777	0.86667
medication	0.46667	0.6	0.86667
medicine	0.53333	0.6	0.93333
medieval	0.58333	0.41667	0.86667
medium	0.55557	0.55557	0.33333
meek	0.41667	0.41667	0.4
meet	0.7143	0.7143	0.6
meeting	0.625	0.70833	0.6
meetings	0.58333	0.875	0.66667
meets	0.66667	0.86667	0.33333
mellow	0.9	0.33333	0.6
melodies	1	0.72223	0.53333
melody	0.90477	0.7143	0.46667
melon	0.66667	0.57577	0.86667
melting	0.6111	0.44443	0.93333
member	0.6	0.53333	0.46667
members	0.66667	0.62963	0.46667
membership	0.7037	0.7037	0.4
memorable	0.83333	0.54167	0.46667
memorial	0.5238	0.5238	0.8
memories	0.875	0.66667	0.66667
memory	0.83333	0.625	0.53333
men	0.79167	0.66667	0.93333
men*s	0.66667	0.6	0.66667
mended	0.66667	0.61903	0.53333
mental	0.5	0.72223	0.4
mentally	0.46667	0.53333	0.33333
mention	0.46667	0.53333	0.33333
mentioned	0.625	0.70833	0.33333
meowing	0.4762	0.7619	0.86667
mercenaries	0.44443	0.83333	0.6
mercer	0.5	0.44443	0.4
merchant	0.4	0.4	0.66667
merchants	0.5	0.58333	0.6
mercury	0.5	0.44443	0.73333
mercy	0.66667	0.55557	0.4
mere	0.55557	0.51853	0.33333
merely	0.4762	0.4762	0.33333
merge	0.61903	0.80953	0.4
merger	0.55557	0.66667	0.46667
merit	0.72223	0.5	0.46667
merits	0.83333	0.54167	0.4
merrier	0.7037	0.74073	0.4
mesmerize	0.77777	0.74073	0.4
mesmerized	0.7143	0.4762	0.4
mesmerizing	0.70833	0.66667	0.33333
mess	0.33333	0.54167	0.86667
message	0.79167	0.75	0.66667
messages	0.73333	0.6	0.73333
messed	0.37037	0.8148	0.53333
messenger	0.46667	0.66667	0.8
met	0.51853	0.5926	0.46667
metal	0.5238	0.5238	0.86667
metaphysical	0.42857	0.61903	0.4
metaphysics	0.5	0.5	0.33333
meters	0.46667	0.4	0.86667
method	0.7	0.6	0.4
methodist	0.46667	0.56667	0.33333
methods	0.55557	0.5	0.4
metres	0.46667	0.46667	0.66667
metropolitan	0.5	0.66667	0.8
mexican	0.66667	0.63333	0.8
mexico	0.66667	0.4	0.8
miami	0.80953	0.66667	0.8
mice	0.33333	0.6	1
mickey	0.83333	0.6111	0.93333
micro	0.58333	0.5	0.46667
microchip	0.5	0.54167	0.8
microcircuit	0.5238	0.5238	0.46667
microorganisms	0.5238	0.61903	0.73333
middle	0.5238	0.4762	0.86667
middle-class	0.6	0.56667	0.73333
midnight	0.66667	0.54167	0.93333
midst	0.7143	0.4762	0.46667
midwest	0.625	0.45833	0.6
might	0.4762	0.4762	0.46667
mighty	0.75	0.83333	0.6
migrating	0.5238	0.61903	0.73333
mike	0.54167	0.54167	0.66667
mild	0.625	0.41667	0.53333
mile	0.5926	0.51853	0.53333
mileage	0.5	0.3889	0.73333
miles	0.53333	0.4	0.53333
military	0.44443	0.72223	0.86667
militia	0.46667	0.6	0.66667
milk	0.63333	0.53333	1
mill	0.46667	0.46667	1
miller	0.5	0.6111	0.6
milling	0.54167	0.66667	0.4
million	0.83333	0.70833	0.66667
millionaire	1	0.66667	0.8
millions	0.8889	0.74073	0.73333
mills	0.45833	0.70833	0.66667
milton	0.46667	0.46667	0.33333
mind	0.53333	0.6	0.73333
minding	0.6111	0.5	0.33333
minds	0.6111	0.44443	0.53333
mine	0.66667	0.6111	0.46667
mineral	0.58333	0.54167	0.8
minerals	0.55557	0.55557	0.8
mines	0.58333	0.66667	0.73333
mingling	0.73333	0.8	0.6
minimal	0.4	0.46667	0.53333
minimize	0.41667	0.41667	0.46667
minimum	0.48147	0.48147	0.53333
mining	0.5	0.66667	0.73333
minister	0.4762	0.5238	0.93333
ministers	0.58333	0.625	0.86667
ministry	0.54167	0.58333	0.6
minor	0.4	0.4	0.46667
minority	0.46667	0.53333	0.53333
mints	0.77777	0.44443	0.8
minute	0.57143	0.4762	0.6
minutes	0.63637	0.60607	0.6
miracle	1	0.77777	0.6
mirage	0.66667	0.53333	0.6
mirror	0.66667	0.55557	0.93333
miscarriage	0.37037	0.7037	0.93333
miscellaneous	0.54167	0.58333	0.53333
misdeed	0.33333	0.66667	0.53333
miserable	0.33333	0.54167	0.8
misery	0.33333	0.54167	0.8
misfortune	0.33333	0.58333	0.73333
misleading	0.33333	0.53333	0.6
miss	0.5238	0.66667	0.46667
missed	0.3889	0.44443	0.33333
missile	0.33333	0.77777	0.86667
missiles	0.33333	0.66667	0.93333
missing	0.33333	0.375	0.6
mission	0.57143	0.61903	0.33333
missionaries	0.55557	0.6111	0.46667
missionary	0.5	0.55557	0.73333
missions	0.4	0.66667	0.33333
mississippi	0.625	0.5	0.8
missouri	0.55557	0.44443	0.66667
mist	0.66667	0.3889	0.73333
mistake	0.33333	0.48147	0.4
mistaken	0.33333	0.42857	0.4
mistakes	0.33333	0.7143	0.4
mister	0.5	0.5	0.6
mistreat	0.33333	0.83333	0.53333
misunderstanding	0.375	0.625	0.4
misused	0.37037	0.74073	0.33333
mitchell	0.51853	0.55557	0.53333
mitten	0.61903	0.4762	0.8
mittened	0.5926	0.51853	0.46667
mix	0.625	0.70833	0.66667
mixed	0.61903	0.66667	0.66667
mixing	0.53333	0.8	0.66667
mixture	0.66667	0.5926	0.8
mm	0.6	0.33333	0.46667
moaning	0.5926	0.74073	0.66667
mob	0.38097	0.7143	0.86667
mobile	0.61903	0.66667	0.86667
mode	0.5	0.5	0.33333
model	0.73333	0.46667	0.93333
modelling	0.73333	0.7	0.93333
models	0.76667	0.5	1
modems	0.6111	0.6111	0.66667
moderate	0.6	0.53333	0.33333
modern	0.55557	0.55557	0.6
modernization	0.7	0.8	0.66667
modest	0.6	0.4	0.33333
modified	0.57143	0.61903	0.4
modish	0.46667	0.46667	0.33333
mogul	0.55557	0.6111	0.6
moist	0.625	0.54167	0.53333
moisture	0.5	0.45833	0.66667
mold	0.42857	0.42857	0.86667
molded	0.7143	0.57143	0.8
molding	0.61903	0.7143	0.66667
molecular	0.53333	0.56667	0.33333
moles	0.45833	0.58333	0.8
mom*s	0.90477	0.66667	0.73333
moment	0.61903	0.38097	0.66667
moments	0.61903	0.33333	0.53333
momentum	0.79167	0.83333	0.46667
mommy	1	0.5	0.93333
mommy*s	0.83333	0.625	0.86667
monday	0.66667	0.66667	0.6
money	0.92593	0.5926	1
monitoring	0.44443	0.72223	0.46667
monks	0.53333	0.46667	0.8
monopoly	0.55557	0.44443	0.86667
monsieur	0.53333	0.4	0.66667
monstrous	0.45453	0.69697	0.66667
month	0.53333	0.46667	0.66667
monthly	0.5	0.3889	0.66667
months	0.625	0.45833	0.66667
monument	0.625	0.41667	1
mood	0.66667	0.58333	0.46667
moon	0.92593	0.44443	1
moonlight	0.91667	0.33333	0.93333
moose	0.66667	0.53333	1
mope	0.33333	0.46667	0.6
moral	0.77777	0.55557	0.33333
morale	0.72223	0.44443	0.33333
morality	0.80557	0.5	0.33333
more	0.54167	0.625	0.33333
moreover	0.5	0.5	0.33333
morning	0.70833	0.5	0.8
mornings	0.6	0.4	0.73333
moron	0.33333	0.4	0.46667
morons	0.33333	0.41667	0.46667
mortal	0.55557	0.5926	0.53333
mortar	0.54167	0.5	0.4
mortgage	0.38097	0.4762	0.53333
mossy	0.5	0.5	0.8
most	0.54167	0.54167	0.33333
mostly	0.53333	0.53333	0.33333
motel	0.56667	0.56667	0.8
mother	0.8889	0.6111	1
mother*s	0.90477	0.5238	0.73333
mothers	0.9394	0.60607	0.73333
motion	0.55557	0.83333	0.66667
motions	0.6	0.66667	0.53333
motivation	0.8148	0.8148	0.53333
motive	0.55557	0.74073	0.46667
motives	0.58333	0.70833	0.46667
motor	0.57143	0.80953	0.8
motorboat	0.625	0.79167	0.93333
motorcycle	0.79167	0.91667	1
motors	0.54167	0.70833	0.93333
mound	0.53333	0.4	0.73333
mounds	0.5238	0.4762	0.66667
mount	0.66667	0.66667	0.6
mountain	0.66667	0.33333	1
mountains	0.73333	0.46667	1
mounted	0.625	0.70833	0.6
mountie	0.61903	0.61903	0.8
mounting	0.55557	0.66667	0.66667
mouse	0.55557	0.55557	1
moustache	0.46667	0.46667	0.93333
mouth	0.66667	0.5	1
